message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
6262,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6263,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6264,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6265,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6266,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6267,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6268,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-10-3",1,1,-1,0
6269,"Omaha Clinches Wild Card",0,0,0,0,0,10,0,0,0,0,100,0,1,3,3,5,10,0,0,"2022-10-5",1,1,-1,0
6270,"FBL News: Regular Season ends",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-10-5",1,1,-1,0
6271,"FBL News: Playoffs begin",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-10-5",1,1,-1,0
6272,"Omaha Star Captures SL1 Bat Crown",240,0,0,0,0,10,0,0,0,0,100,0,3,6,3,5,10,0,0,"2022-10-5",1,1,-1,0
6273,"Predators Hurler Triple Crown Winner",1218,0,0,0,0,29,0,0,0,0,100,0,3,5,3,5,29,0,0,"2022-10-5",1,1,-1,0
6274,"Ballinger Joins Exclusive Triple Crown Club",563,0,0,0,0,17,0,0,0,0,100,0,3,5,3,5,17,0,0,"2022-10-5",1,1,-1,0
6275,"Josh Ballinger Wins 2022 SL2 Batting Crown",563,0,0,0,0,17,0,0,0,0,100,0,3,6,3,5,17,0,0,"2022-10-5",1,1,-1,0
6276,"FR News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,3,105,-1,0,"2022-10-6",1,1,-1,0
6277,"Thrilling Win Pushes Sacramento to Next Round",0,0,0,0,0,29,21,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-6",1,1,-1,0
6278,"Thrilling Win Pushes Cleveland to Next Round",0,0,0,0,0,15,10,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-7",1,1,-1,0
6279,"Jang's Condition Worse, Suffers Another Setback",8676,0,0,0,0,14,0,0,0,0,100,0,3,8,1,5,14,0,0,"2022-10-9",1,1,-1,0
6280,"FA News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,3,103,-1,0,"2022-10-10",1,1,-1,0
6281,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6282,"BNN Stats: Batting Leaders at Center Field",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6283,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6284,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6285,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6286,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6287,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6288,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6289,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-10-10",1,1,-1,0
6290,"FAA News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,3,102,-1,0,"2022-10-12",1,1,-1,0
6291,"Predators Heading to League Championship Series",0,0,0,0,0,29,30,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-12",1,1,-1,0
6292,"White Knights Advance to League Championship Series",0,0,0,0,0,15,14,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-13",1,1,-1,0
6293,"Swarm Win Division Series",0,0,0,0,0,12,8,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-13",1,1,-1,0
6294,"FS A News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,3,104,-1,0,"2022-10-14",1,1,-1,0
6295,"Division Series Goes the Distance, Phoenix Prevails",0,0,0,0,0,20,22,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-14",1,1,-1,0
6296,"5-for-5 Day for Briones",68,0,0,0,0,12,15,0,0,0,100,0,3,4,2,5,12,0,0,"2022-10-16",1,1,-1,0
6297,"SL1 Manager of the Year Award Goes to Galliher ",0,0,0,0,0,159,0,0,0,0,105,0,3,6,2,5,159,0,0,"2022-10-17",1,1,-1,0
6298,"Tunnell Selected Manager of the Year in SL2 ",0,0,0,0,0,172,0,0,0,0,105,0,3,6,2,5,172,0,0,"2022-10-17",1,1,-1,0
6299,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6300,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6301,"BNN Stats: Size Matters",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6302,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6303,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6304,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6305,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6306,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6307,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-10-17",1,1,-1,0
6308,"FAAA News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2022-10-18",1,1,-1,0
6309,"Veteran Craig Re-ups in Cleveland",459,0,0,0,0,15,0,0,0,0,100,0,3,2,2,5,0,0,0,"2022-10-19",1,1,-1,0
6310,"Padilla Says Goodbye to Baseball",1067,0,0,0,0,4,0,0,0,0,100,0,3,3,1,5,0,0,0,"2022-10-19",1,1,-1,0
6311,"Tice Combs Dominican Republic for Fresh Talent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,"2022-10-19",1,1,-1,0
6312,"Quittin' Time: Masini Retires",972,0,0,0,0,19,0,0,0,0,100,0,3,3,1,5,0,0,0,"2022-10-20",1,1,-1,0
6313,"Brownsville's Briggs Voted SL1's #1 Skipper ",0,0,0,0,0,96,0,0,0,0,103,0,3,6,2,5,96,0,0,"2022-10-21",1,1,-1,0
6314,"Sub League 2 Names Top Skipper",0,0,0,0,0,115,0,0,0,0,103,0,3,6,2,5,115,0,0,"2022-10-21",1,1,-1,0
6315,"Walsh Captures SL1 Award for Best Manager",0,0,0,0,0,69,0,0,0,0,102,0,3,6,2,5,69,0,0,"2022-10-23",1,1,-1,0
6316,"St. Albans Manager Riddle Named Top Skipper in SL2",0,0,0,0,0,84,0,0,0,0,102,0,3,6,2,5,84,0,0,"2022-10-23",1,1,-1,0
6317,"5-Hit Game for JelAsquez",114,0,0,0,0,15,12,0,0,0,100,0,3,4,2,5,15,0,0,"2022-10-23",1,1,-1,0
6318,"League Championship Series Goes the Distance, Sacramento Prevails",0,0,0,0,0,29,20,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-23",1,1,-1,0
6319,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6320,"BNN Stats: Batting Leaders at Center Field",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6321,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6322,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6323,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6324,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6325,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6326,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6327,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-10-24",1,1,-1,0
6328,"League Championship Series Goes the Distance, Cleveland Prevails",0,0,0,0,0,15,12,0,0,0,100,0,1,3,3,5,100,0,0,"2022-10-24",1,1,-1,0
6329,"Rowe of Buffalo Voted Top Manager in SL1",0,0,0,0,0,129,0,0,0,0,104,0,3,6,2,5,129,0,0,"2022-10-25",1,1,-1,0
6330,"#1 Skipper in SL2: He of Rochester",0,0,0,0,0,138,0,0,0,0,104,0,3,6,2,5,138,0,0,"2022-10-25",1,1,-1,0
6331,"SL1 Best Skipper, Berberich of Henderson",0,0,0,0,0,39,0,0,0,0,101,0,3,6,2,5,39,0,0,"2022-10-29",1,1,-1,0
6332,"Warren of Galaxy Honored, SL2's Best Manager ",0,0,0,0,0,53,0,0,0,0,101,0,3,6,2,5,53,0,0,"2022-10-29",1,1,-1,0
6333,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6334,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6335,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6336,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6337,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6338,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6339,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6340,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6341,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-10-31",1,1,-1,0
6342,"Cleveland Beats Sacramento in World Series",0,0,0,0,0,15,29,0,0,0,100,0,3,3,3,5,15,0,0,"2022-11-3",1,1,-1,0
6343,"Nick Bollman executes contract option year",25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,"2022-11-5",1,1,-1,0
6344,"Personal Message from Owner Nick Gonzalez: New Budget",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,"2022-11-5",1,1,-1,0
6345,"Irvine Archers Players Retiring",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,1,0,"2022-11-5",1,1,-1,0
6346,"Medford Silver Wolves Players Retiring",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137,1,0,"2022-11-5",1,1,-1,0
6347,"Hesperia Crush Players Retiring",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,174,1,0,"2022-11-5",1,1,-1,0
6348,"Personal message from Owner Nick Gonzalez: Contract Extended!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,"2022-11-5",1,1,-1,0
6349,"GM Willoughby Dismissed in Dallas",0,0,0,0,0,7,0,0,0,0,100,0,3,0,3,0,7,0,0,"2022-11-5",1,1,-1,0
6350,"General Manager Wallace Axed by Charlotte",0,0,0,0,0,19,0,0,0,0,100,0,3,0,3,0,19,0,0,"2022-11-5",1,1,-1,0
6351,"FBL News: The Offseason Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-11-5",1,1,-1,0
6352,"FBL News: The Arbitration Period Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-11-5",1,1,-1,0
6353,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6354,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6355,"BNN Stats: Batting Leaders at Left Field",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6356,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6357,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6358,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6359,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6360,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-11-7",1,1,-1,0
6361,"This Year's Best Gloves Chosen by SL1",0,0,0,0,0,13,0,0,0,0,100,0,3,6,2,5,100,0,0,"2022-11-13",1,1,-1,0
6362,"SL2 Great Glove Award Winners Announced",0,0,0,0,0,0,0,0,0,0,100,0,3,6,2,5,100,0,0,"2022-11-13",1,1,-1,0
6363,"Best SL1 Reliever Named",777,0,0,0,0,14,0,0,0,0,100,0,3,6,3,5,14,0,0,"2022-11-14",1,1,-1,0
6364,"Best SL2 Reliever Named",236,0,0,0,0,30,0,0,0,0,100,0,3,6,3,5,30,0,0,"2022-11-14",1,1,-1,0
6365,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6366,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6367,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6368,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6369,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6370,"BNN Stats: Starting Pitching Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6371,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6372,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6373,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-11-14",1,1,-1,0
6374,"SL1 Platinum Stick Award Winners Selected",0,0,0,0,0,13,0,0,0,0,100,0,3,6,2,5,100,0,0,"2022-11-15",1,1,-1,0
6375,"Platinum Stick Award Winners Named for the SL2",0,0,0,0,0,0,0,0,0,0,100,0,3,6,2,5,100,0,0,"2022-11-15",1,1,-1,0
6376,"SL1 Announces 2022 Rookie of the Year Award",9041,0,0,0,0,9,0,0,0,0,100,0,3,6,2,5,9,0,0,"2022-11-16",1,1,-1,0
6377,"Zellers Voted SL2 Rookie of Year",8867,0,0,0,0,22,0,0,0,0,100,0,3,6,2,5,22,0,0,"2022-11-16",1,1,-1,0
6378,"Cleveland Pilot Kelley Acclaimed SL1 Best ",0,0,0,0,0,15,0,0,0,0,100,0,3,6,2,5,15,0,0,"2022-11-17",1,1,-1,0
6379,"SL2 Best Skipper, Johnson of Grand Rapids",0,0,0,0,0,30,0,0,0,0,100,0,3,6,2,5,30,0,0,"2022-11-17",1,1,-1,0
6380,"Skelley Grabs SL1 Pitcher of the Year Award",501,0,0,0,0,8,0,0,0,0,100,0,3,6,3,5,8,0,0,"2022-11-18",1,1,-1,0
6381,"Membrila Takes Home SL2 Pitcher of the Year Award",1218,0,0,0,0,29,0,0,0,0,100,0,3,6,3,5,29,0,0,"2022-11-18",1,1,-1,0
6382,"Ricky Briones Picked SL1's Best Player",68,0,0,0,0,12,0,0,0,0,100,0,3,6,3,5,12,0,0,"2022-11-19",1,1,-1,0
6383,"Josh Ballinger Named Premier SL2 Player",563,0,0,0,0,17,0,0,0,0,100,0,3,6,3,5,17,0,0,"2022-11-19",1,1,-1,0
6384,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6385,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6386,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6387,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6388,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6389,"BNN Stats: Batting Leaders at Second Base",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6390,"BNN Stats: Starting Pitching Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6391,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-11-21",1,1,-1,0
6392,"FBL News: Arbitration Hearings",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-11-26",1,1,-1,0
6393,"Salary Arbitration Decision: Miguel Galuzzi to Receive $700,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6394,"Salary Arbitration Decision: Kevin Becker to Receive $1,100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6395,"Salary Arbitration Decision: Marc Dominguez to Receive $800,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6396,"Salary Arbitration Decision: Alex Ferrufino to Receive $1,100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6397,"Salary Arbitration Decision: Rick Richman to Receive $850,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6398,"Salary Arbitration Decision: Rick Dunlop to Receive $935,000",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,"2022-11-26",1,1,-1,0
6399,"Star   RF Michel Espinoza Files for FA",1329,0,0,0,0,0,0,0,0,0,100,0,3,3,0,5,0,0,0,"2022-11-28",1,1,-1,0
6400,"International Free Agents Enter Market",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,"2022-11-28",1,1,-1,0
6401,"FBL News: Free Agents File",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-11-28",1,1,-1,0
6402,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6403,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6404,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6405,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6406,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6407,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6408,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6409,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-11-28",1,1,-1,0
6410,"San Francisco Trades Katayama for Dallas's Yarrish",2600,6310,7440,0,0,5,7,0,0,0,100,0,3,1,3,5,5,0,0,"2022-12-2",1,1,-1,0
6411,"Newport News Swaps DiPlacido to Tucson for Mason",1331,12032,2423,0,0,28,14,0,0,0,100,0,3,1,3,5,28,0,0,"2022-12-2",1,1,-1,0
6412,"FBL News: The Hall of Fame Voting Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2022-12-4",1,1,-1,0
6413,"Mesa-El Paso Trade: Dupuis for Mason",2894,10403,5780,9215,0,25,26,0,0,0,100,0,3,1,3,5,25,0,0,"2022-12-4",1,1,-1,0
6414,"Gatta and Gonzalez Dealt",98,7818,1717,9160,0,11,22,0,0,0,100,0,3,1,3,5,11,0,0,"2022-12-4",1,1,-1,0
6415,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6416,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6417,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6418,"BNN Stats: Starting Pitching Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6419,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6420,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6421,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6422,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6423,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-12-5",1,1,-1,0
6424,"Fresno Sends Pierce to San Diego",919,2841,0,0,0,6,8,0,0,0,100,0,3,1,3,5,6,0,0,"2022-12-5",1,1,-1,0
6425,"Veteran Skelley, Cleveland Complete Deal",501,0,0,0,0,15,0,0,0,0,100,0,3,2,2,5,0,0,0,"2022-12-7",1,1,-1,0
6426,"Star RP Caldwell Signs for 2 years",551,0,0,0,0,30,0,0,0,0,100,0,3,2,2,5,0,0,0,"2022-12-9",1,1,-1,0
6427,"Albuquerque, Sacramento Trade Made",2296,16608,10616,11832,0,11,29,0,0,0,100,0,3,1,3,5,11,0,0,"2022-12-9",1,1,-1,0
6428,"Swarm Win Sweepstakes for SP Gonzalez",3,0,0,0,0,12,0,0,0,0,100,0,3,2,2,5,0,0,0,"2022-12-12",1,1,-1,0
6429,"It's Official: RF Sanchez Signs with Cowboys",878,0,0,0,0,20,0,0,0,0,100,0,3,2,2,5,0,0,0,"2022-12-12",1,1,-1,0
6430,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6431,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6432,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6433,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6434,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6435,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6436,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6437,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
6438,"BNN Stats: Size Matters",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2022-12-12",1,1,-1,0
