player_id,team_id,league_id,position,role,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
24570,329,108,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24571,153,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24572,151,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24573,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24574,334,108,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24575,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24576,345,108,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24577,346,108,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24578,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,337,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24580,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24581,123,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24582,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,325,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24584,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24585,337,108,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24586,159,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24587,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24588,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24589,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24590,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24591,144,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24592,334,108,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24593,180,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24594,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24595,109,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24596,179,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24597,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24598,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24599,138,104,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24600,180,105,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24601,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,171,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24603,47,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24604,140,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24605,116,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,442,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24606,120,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24607,114,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24608,115,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24609,91,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24610,45,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,494,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24611,90,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,373,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24612,76,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,8,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,1,1,97,244,306,25,194,186,11,4,0,0,0,0,0,0,0,0,2,1,0,0,0
24614,93,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,51,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24616,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,266,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24617,46,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24618,138,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,480,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24619,84,102,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24620,63,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,480,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24621,152,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,407,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24623,4,100,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,76,119,495,76,119,186,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
24624,98,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,359,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24625,13,100,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,142,142,491,142,142,186,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24626,116,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,442,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24627,106,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,480,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24628,102,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24629,107,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24630,65,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24631,21,100,1,11,0,0,1,1,0,0,0,0,0,0,0,0,1,2,143,234,495,81,186,186,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
24632,90,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,441,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24633,26,100,1,12,0,0,1,1,0,0,0,0,0,0,0,0,0,2,89,95,495,89,95,186,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24634,120,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,121,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,440,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24636,105,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,482,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24637,7,100,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,148,172,495,148,175,186,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
24638,72,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,116,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24641,99,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,480,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24642,111,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24643,171,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24644,104,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24646,3,-100,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,706,0,0,235,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24647,22,-100,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,472,0,0,235,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24648,121,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1069,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24649,137,104,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1033,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24650,32,101,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,976,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24652,145,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1054,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24653,142,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1033,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24654,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24655,158,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,295,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24656,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24657,139,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24659,172,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24660,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24661,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24662,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24663,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24664,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24665,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24666,326,108,7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24667,129,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24668,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24669,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24670,328,108,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24671,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24672,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24673,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24675,123,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24676,327,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24677,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24678,172,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24679,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24680,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24681,121,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24682,177,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24683,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24684,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24685,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24686,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24687,126,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24688,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24690,334,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24691,337,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,153,105,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24693,138,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24694,341,108,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24695,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24696,170,105,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24697,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24698,152,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24699,160,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24700,337,108,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24701,322,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24702,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24703,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24704,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24705,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24706,163,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24707,133,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24708,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24709,330,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24710,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24711,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24712,141,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24713,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24714,133,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,246,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24715,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24716,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24717,148,104,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24718,180,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24719,322,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24720,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24721,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24722,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24723,341,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24724,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24725,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24726,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24727,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24728,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24729,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24730,331,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24731,344,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24732,337,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24733,338,108,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24734,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24735,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24736,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24737,131,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24738,149,104,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24739,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24740,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24741,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24742,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24743,166,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
24744,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
