date,summary,message_id,team_id_0,player_id_0_0,draft_round_0_0,draft_team_0_0,player_id_0_1,draft_round_0_1,draft_team_0_1,player_id_0_2,draft_round_0_2,draft_team_0_2,player_id_0_3,draft_round_0_3,draft_team_0_3,player_id_0_4,draft_round_0_4,draft_team_0_4,cash_0,team_id_1,player_id_1_0,draft_round_1_0,draft_team_1_0,player_id_1_1,draft_round_1_1,draft_team_1_1,player_id_1_2,draft_round_1_2,draft_team_1_2,player_id_1_3,draft_round_1_3,draft_team_1_3,player_id_1_4,draft_round_1_4,draft_team_1_4,cash_1
"2032-6-5","The <San Francisco Revolution:team#5> trade 36-year-old reliever <Joaquin Osuna:player#12366> to the <Tucson Ocelots:team#14> for 23-year-old  minor league closer <Hugh Gladue:player#18388> and 23-year-old  minor league reliever <Tom Jones:player#18344>.",951,5,12366,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,18388,0,'',18344,0,'',0,0,'',0,0,'',0,0,'',0
"2032-6-25","The <Albuquerque Underdogs:team#11> trade 32-year-old reliever <Aticanda Apte:player#14854> to the <Memphis Black Knights:team#4> for 23-year-old  minor league closer <Jesse Nelson:player#18538> and 24-year-old  minor league reliever <Josh Sprull:player#1",1101,11,14854,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,4,18538,0,'',17160,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-2","The <Omaha Rangers:team#10> trade 26-year-old left fielder <Felipe Gonzales:player#16568> to the <Charlotte Mercenaries:team#19> for 25-year-old  minor league reliever <Pat Bartholomew:player#19861> and 22-year-old  minor league closer <Dave Duffek:player",1188,10,16568,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,19,19861,0,'',19655,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-3","The <Jacksonville Swarm:team#12> trade 31-year-old center fielder <Mark Wengert:player#7890> to the <Memphis Black Knights:team#4> for 27-year-old left fielder <Matt Volker:player#12828> and 22-year-old  minor league reliever <Jose Sierra:player#24107>.",1195,12,7890,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,4,12828,0,'',24107,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-3","The <Sacramento Predators:team#29> trade 20-year-old  minor league third baseman <David Casanova:player#24217> to the <Ft. Worth Dingos:team#27> for 26-year-old  minor league third baseman <Marquis Wormley:player#18628>.",-1,29,24217,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,27,18628,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-4","The <Albuquerque Underdogs:team#11> trade 29-year-old shortstop <Luis Diaz:player#12378> to the <Tucson Ocelots:team#14> for 24-year-old  minor league starting pitcher <Ross Carney:player#18975> and 23-year-old  minor league right fielder <Brent McCabe:pl",1205,11,12378,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,18975,0,'',18161,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-9","The <Ft. Worth Dingos:team#27> trade 35-year-old catcher <Francisco Fajardo:player#19195> to the <Charlotte Mercenaries:team#19> for 23-year-old  minor league reliever <Ryan Lawhorne:player#22784>.",1263,27,19195,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,19,22784,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-10","The <San Francisco Revolution:team#5> trade 29-year-old first baseman <Bill Ortiz:player#9967> to the <Fresno Bees:team#6> for 24-year-old  minor league starting pitcher <Marco Arceo:player#17236>.",1267,5,9967,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,6,17236,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-11","The <Las Vegas Privateers:team#1> trade 30-year-old closer <Joey Madison:player#13083> and 24-year-old  minor league catcher <Bobby Black:player#17029> to the <Sacramento Predators:team#29> for 28-year-old catcher <Curt Keller:player#13003>.",1278,1,13083,0,'',17029,0,'',0,0,'',0,0,'',0,0,'',0,29,13003,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-11","The <Oklahoma City Eagles:team#24> trade 30-year-old third baseman <Alberto Gonzalez:player#11009> to the <San Francisco Revolution:team#5> for 24-year-old  minor league right fielder <Felix Perez:player#25177>.",1279,24,11009,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,25177,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-12","The <Newport News Donkeys:team#28> trade 32-year-old reliever <Steven Cartledge:player#6747> to the <Omaha Rangers:team#10> for 23-year-old  minor league closer <Kyle Angone:player#18406>.",1311,28,6747,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,10,18406,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-15","The <Mesa Sluggers:team#25> trade 35-year-old starting pitcher <Jeremy Mason:player#4341> to the <Denver Bucs:team#9> for 24-year-old  minor league first baseman <Jose Torres:player#17102>.",1341,25,4341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,17102,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-18","The <Mesa Sluggers:team#25> trade 28-year-old left fielder <Nate Schroepfer:player#11729> to the <Tucson Ocelots:team#14> for 24-year-old  minor league starting pitcher <Chris Miller:player#17176> and 23-year-old  minor league first baseman <Clark Buske:p",1361,25,11729,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,17176,0,'',18184,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-24","The <Albuquerque Underdogs:team#11> trade 32-year-old reliever <Jaiden Tyler:player#10327> to the <Houston Hawks:team#2> for 23-year-old  minor league starting pitcher <Jeremy Gilliam:player#22614> and 23-year-old  minor league starting pitcher <Kayam Pod",1414,11,10327,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,2,22614,0,'',18948,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-25","The <Grand Rapids Prairie Thunder:team#30> trade 32-year-old reliever <Miguel Salas:player#730> and 20-year-old  minor league reliever <Jonathan Fergen:player#22434> to the <Albuquerque Underdogs:team#11> for 28-year-old first baseman <Chae-bong Kwok:play",1419,30,730,0,'',22434,0,'',0,0,'',0,0,'',0,0,'',0,11,18864,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-27","The <Jacksonville Swarm:team#12> trade 35-year-old starting pitcher <Natik Chkhikvadze:player#3777> and 24-year-old  minor league starting pitcher <Tom Lappe:player#16851> to the <Tucson Ocelots:team#14> for 27-year-old  minor league left fielder <Antonio",1456,12,3777,0,'',16851,0,'',0,0,'',0,0,'',0,0,'',0,14,17845,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-27","The <Newport News Donkeys:team#28> trade 30-year-old starting pitcher <Ryan Kropog:player#9794> and 24-year-old  minor league first baseman <Randy Mobley:player#17284> to the <Denver Bucs:team#9> for 24-year-old  minor league second baseman <Javier Avila:",1457,28,9794,0,'',17284,0,'',0,0,'',0,0,'',0,0,'',0,9,19152,0,'',18422,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-28","The <Phoenix Cowboys:team#20> trade 36-year-old closer <Yu Mar:player#12398> and 23-year-old  minor league second baseman <Sven den Hartog:player#21931> to the <El Paso Spinners:team#26> for 34-year-old first baseman <Wade Zellers:player#8867>.",1462,20,12398,0,'',21931,0,'',0,0,'',0,0,'',0,0,'',0,26,8867,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-28","The <San Francisco Revolution:team#5> trade 33-year-old reliever <David Lopez:player#4546> to the <Omaha Rangers:team#10> for 24-year-old starting pitcher <Paul Tessmann:player#16935>.",1463,5,4546,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,10,16935,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-29","The <Memphis Black Knights:team#4> trade 31-year-old right fielder <Manny Ramirez:player#12382> and 21-year-old  minor league catcher <Justin Sullivan:player#20747> to the <El Paso Spinners:team#26> for 21-year-old  minor league closer <Nick Bradley:playe",1469,4,12382,0,'',20747,0,'',0,0,'',0,0,'',0,0,'',0,26,20688,0,'',21370,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-29","The <Mesa Sluggers:team#25> trade 29-year-old closer <Jared Elhard:player#8496> to the <Milwaukee Sundevils:team#18> for 24-year-old  minor league reliever <Randy Belvin:player#20270> and 24-year-old  minor league reliever <Matt Williams:player#21352>.",1470,25,8496,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,20270,0,'',21352,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-29","The <Omaha Rangers:team#10> trade 35-year-old starting pitcher <Nick Williams:player#452> and 19-year-old  minor league reliever <Dustin Clem:player#23516> to the <Fresno Bees:team#6> for 26-year-old catcher <Juan Torres:player#14033>.",1471,10,452,0,'',23516,0,'',0,0,'',0,0,'',0,0,'',0,6,14033,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-30","The <Denver Bucs:team#9> trade 25-year-old center fielder <Vern Gillorn:player#17869> and 24-year-old  minor league closer <Steve Paris:player#18368> to the <Oklahoma City Eagles:team#24> for 29-year-old starting pitcher <Corey Starkey:player#10015>.",1478,9,17869,0,'',18368,0,'',0,0,'',0,0,'',0,0,'',0,24,10015,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-30","The <Dallas Purple Aces:team#7> trade 30-year-old reliever <Victor Ramirez:player#11120> and 23-year-old  minor league first baseman <Andy Ellman:player#18179> to the <Charlotte Mercenaries:team#19> for 22-year-old  minor league starting pitcher <Bobby Yb",1480,7,11120,0,'',18179,0,'',0,0,'',0,0,'',0,0,'',0,19,19600,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-7-31","The <Tucson Ocelots:team#14> trade 25-year-old third baseman <Dylan Jennings:player#15776> to the <Oklahoma City Eagles:team#24> for 28-year-old starting pitcher <Corey Bradley:player#11723> and 21-year-old  minor league starting pitcher <Ethan Donohue:pl",1487,14,15776,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,11723,0,'',21030,0,'',0,0,'',0,0,'',0,0,'',0
"2032-8-8","The <Milwaukee Sundevils:team#18> trade 36-year-old starting pitcher <Luis Aguado:player#3354> to the <San Jose Cannoneers:team#17> for 29-year-old left fielder <Adrian Paucar:player#11129>.",1581,18,3354,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,11129,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-9-19","The <Oklahoma City Eagles:team#24> trade 33-year-old reliever <Mike Irwin:player#7956> and 21-year-old  minor league third baseman <Mike Cappelli:player#22547> to the <Columbus Americans:team#21> for 21-year-old  minor league third baseman <Justin Madalin",2026,24,7956,0,'',22547,0,'',0,0,'',0,0,'',0,0,'',0,21,22169,0,'',20528,0,'',0,0,'',0,0,'',0,0,'',0
"2032-9-29","The <Dallas Purple Aces:team#7> trade 30-year-old reliever <David Medina:player#12473> and 21-year-old  minor league shortstop <Jeremy Pilcher:player#21141> to the <Columbus Americans:team#21> for 24-year-old  minor league reliever <Ken Tickle:player#1680",2081,7,12473,0,'',21141,0,'',0,0,'',0,0,'',0,0,'',0,21,16805,0,'',22256,0,'',0,0,'',0,0,'',0,0,'',0
"2032-11-30","The <Philadelphia Sabres:team#13> trade 26-year-old center fielder <Jon Santos:player#17866> and 25-year-old  minor league first baseman <Mike Elliott:player#16760> to the <San Jose Cannoneers:team#17> for 25-year-old reliever <Jose Valenzuela:player#1672",2281,13,17866,0,'',16760,0,'',0,0,'',0,0,'',0,0,'',0,17,16729,0,'',18565,0,'',25212,0,'',18103,0,'',0,0,'',0
"2032-12-1","The <Long Beach Horsemen:team#3> trade 26-year-old first baseman <Eduardo Bravo:player#16557> to the <San Jose Cannoneers:team#17> for 30-year-old left fielder <Joe Stickley:player#9765> and 20-year-old  minor league left fielder <Danny Crespo:player#1065",2282,3,16557,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,9765,0,'',10654,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-3","The <Newport News Donkeys:team#28> trade 31-year-old starting pitcher <Mark George:player#5629> to the <San Jose Cannoneers:team#17> for 25-year-old catcher <John Lord:player#15275> and 23-year-old  minor league closer <Jimmy Clark:player#18893>.",2283,28,5629,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,15275,0,'',18893,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-3","The <San Francisco Revolution:team#5> trade 27-year-old starting pitcher <Ramon Fernandez:player#15042> to the <Memphis Black Knights:team#4> for 23-year-old  minor league center fielder <Jordan Castillo:player#18108>.",2284,5,15042,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,4,18108,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-4","The <Milwaukee Sundevils:team#18> trade 26-year-old left fielder <Alonzo Dominguez:player#12590> and 23-year-old  minor league reliever <Jeremy Tournas:player#18136> to the <Sacramento Predators:team#29> for 26-year-old third baseman <Marquis Wormley:play",2285,18,12590,0,'',18136,0,'',0,0,'',0,0,'',0,0,'',0,29,18628,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-4","The <Seattle Crusaders:team#23> trade 28-year-old right fielder <John Darras:player#13183> to the <Tucson Ocelots:team#14> for 29-year-old catcher <Corey Mooney:player#10070>.",2286,23,13183,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,10070,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-4","The <Ft. Worth Dingos:team#27> trade 27-year-old starting pitcher <Nate Flannery:player#12776> to the <Omaha Rangers:team#10> for 19-year-old  minor league starting pitcher <Michael Attias:player#23238>.",2287,27,12776,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,10,23238,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-15","The <Charlotte Mercenaries:team#19> trade 26-year-old third baseman <Rogelio Trujillo:player#15242> to the <Jacksonville Swarm:team#12> for 26-year-old first baseman <Ryan Ballew:player#15504> and 22-year-old  minor league closer <Cameron Holmes:player#24",2311,19,15242,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,12,15504,0,'',24619,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-15","The <San Francisco Revolution:team#5> trade 27-year-old  minor league reliever <Tyler Rice:player#14786> and 23-year-old  minor league third baseman <Carlos Moreno:player#19835> to the <Mesa Sluggers:team#25> for 23-year-old second baseman <Jason Charbonn",2312,5,14786,0,'',19835,0,'',0,0,'',0,0,'',0,0,'',0,25,18490,0,'',23085,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-15","The <Ft. Worth Dingos:team#27> trade 28-year-old left fielder <Jason Hitchner:player#13041> to the <Miami Badlanders:team#16> for 26-year-old center fielder <Jamie Cordell:player#14272>.",2313,27,13041,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,16,14272,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-15","The <Dallas Purple Aces:team#7> trade 30-year-old starting pitcher <Ryan Schott:player#9951> to the <Grand Rapids Prairie Thunder:team#30> for 20-year-old  minor league starting pitcher <Armando Gomez:player#24257> and 19-year-old  minor league reliever <",2315,7,9951,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,24257,0,'',5778,0,'',0,0,'',0,0,'',0,0,'',0
"2032-12-24","The <Albuquerque Underdogs:team#11> trade 33-year-old closer <Pat Romano:player#3435> to the <Tucson Ocelots:team#14> for 24-year-old  minor league starting pitcher <Jason Leigh:player#17254>, 21-year-old  minor league reliever <Jeff Foreman:player#20825>",2336,11,3435,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,17254,0,'',20825,0,'',20921,0,'',0,0,'',0,0,'',0
"2032-12-28","The <Albuquerque Underdogs:team#11> trade 30-year-old reliever <Dave Rodriguez:player#9682> and 24-year-old third baseman <Dean Charvet:player#16904> to the <San Jose Cannoneers:team#17> for 23-year-old  minor league second baseman <Jonathan Corona:player",2346,11,9682,0,'',16904,0,'',0,0,'',0,0,'',0,0,'',0,17,21970,0,'',19708,0,'',20972,0,'',0,0,'',0,0,'',0
"2033-1-8","The <Dallas Purple Aces:team#7> trade 30-year-old left fielder <Erik Scott:player#6464> and 22-year-old  minor league center fielder <Jason Mueller:player#20696> to the <Oklahoma City Eagles:team#24> for 21-year-old  minor league third baseman <Ricardo Ru",2368,7,6464,0,'',20696,0,'',0,0,'',0,0,'',0,0,'',0,24,22223,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-1-21","The <Seattle Crusaders:team#23> trade 25-year-old third baseman <Ray Hansen:player#17267> to the <Denver Bucs:team#9> for 30-year-old starting pitcher <Corey Starkey:player#10015>.",2391,23,17267,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,10015,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-1-29","The <Denver Bucs:team#9> trade 26-year-old center fielder <Evan Fetter:player#15427> to the <Las Vegas Privateers:team#1> for 27-year-old starting pitcher <Ulysse Figueroa:player#15063> and 24-year-old shortstop <Jonathan McDaniel:player#21355>.",2405,9,15427,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,1,15063,0,'',21355,0,'',0,0,'',0,0,'',0,0,'',0
"2033-2-3","The <Columbus Americans:team#21> trade 27-year-old left fielder <Yasumitsu Ishii:player#14238> and 22-year-old  minor league starting pitcher <Jon Amos:player#19582> to the <Miami Badlanders:team#16> for 28-year-old shortstop <Sam Clemons:player#17321>.",2414,21,14238,0,'',19582,0,'',0,0,'',0,0,'',0,0,'',0,16,17321,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-2-23","The <Memphis Black Knights:team#4> trade 26-year-old catcher <Jay Martin:player#15805> to the <Ft. Worth Dingos:team#27> for 25-year-old second baseman <Justin Petty:player#17312>.",2437,4,15805,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,27,17312,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-2-24","The <Memphis Black Knights:team#4> trade 25-year-old third baseman <Danny Sanchez:player#19210> and 22-year-old  minor league third baseman <Scott Merritt:player#20862> to the <Las Vegas Privateers:team#1> for 25-year-old reliever <Raul Sanchez:player#167",2439,4,19210,0,'',20862,0,'',0,0,'',0,0,'',0,0,'',0,1,16794,0,'',18486,0,'',0,0,'',0,0,'',0,0,'',0
"2033-3-29","The <Omaha Rangers:team#10> trade 28-year-old left fielder <Salvador Segovia:player#12720> to the <Charlotte Mercenaries:team#19> for 26-year-old starting pitcher <Larry Wagner:player#15473>.",2484,10,12720,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,19,15473,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-5-21","The <Mesa Sluggers:team#25> trade 31-year-old starting pitcher <John Troutwine:player#14855> to the <Phoenix Cowboys:team#20> for 22-year-old  minor league closer <Dan Jones:player#21468>, 23-year-old  minor league shortstop <Adam Jones:player#23685> and ",3187,25,14855,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,20,21468,0,'',23685,0,'',22613,0,'',0,0,'',0,0,'',0
"2033-6-8","The <Newport News Donkeys:team#28> trade 30-year-old reliever <Scott Woodward:player#10021> and 20-year-old  minor league left fielder <Brent Hiller:player#23513> to the <Long Beach Horsemen:team#3> for 24-year-old  minor league third baseman <Seth Stillm",3372,28,10021,0,'',23513,0,'',0,0,'',0,0,'',0,0,'',0,3,18087,0,'',21945,0,'',22004,0,'',0,0,'',0,0,'',0
"2033-6-12","The <Charlotte Mercenaries:team#19> trade 30-year-old first baseman <Bill Ortiz:player#9967> and 21-year-old  minor league starting pitcher <Ethan Adams:player#22539> to the <Houston Hawks:team#2> for 25-year-old center fielder <Sean Mayes:player#16934>.",3393,19,9967,0,'',22539,0,'',0,0,'',0,0,'',0,0,'',0,2,16934,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-6-12","The <Newport News Donkeys:team#28> trade 36-year-old starting pitcher <Adam Rucker:player#1353> to the <Seattle Crusaders:team#23> for 23-year-old  minor league reliever <Warren Rice:player#21009>, 21-year-old  minor league reliever <David Van Hoy:player#",3394,28,1353,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,23,21009,0,'',22429,0,'',22830,0,'',0,0,'',0,0,'',0
"2033-7-6","The <Milwaukee Sundevils:team#18> trade 33-year-old reliever <Mike Matson:player#10153> to the <Long Beach Horsemen:team#3> for 20-year-old  minor league reliever <Brad Schilf:player#23598>.",3665,18,10153,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,23598,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-11","The <Las Vegas Privateers:team#1> trade 31-year-old second baseman <Mike Reavis:player#6192> to the <Jacksonville Swarm:team#12> for 26-year-old  minor league reliever <Jason Anderson:player#15437> and 21-year-old  minor league reliever <Josh Brasel:playe",3718,1,6192,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,12,15437,0,'',22356,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-14","The <Sacramento Predators:team#29> trade 30-year-old right fielder <Bobby Horan:player#7391> to the <San Francisco Revolution:team#5> for 22-year-old  minor league starting pitcher <Casey Marks:player#25065> and 19-year-old  minor league starting pitcher ",3732,29,7391,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,25065,0,'',10004,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-14","The <San Jose Cannoneers:team#17> trade 26-year-old catcher <Joe Anslow:player#16049> and 18-year-old  minor league right fielder <Gustavo Vicuna:player#27044> to the <Tucson Ocelots:team#14> for 26-year-old second baseman <Jon Fields:player#16429>.",3733,17,16049,0,'',27044,0,'',0,0,'',0,0,'',0,0,'',0,14,16429,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-14","The <Las Vegas Privateers:team#1> trade 31-year-old reliever <Jesse Crider:player#14358> to the <Jacksonville Swarm:team#12> for 24-year-old  minor league reliever <Frank Depew:player#18550>.",3734,1,14358,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,12,18550,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-14","The <Ft. Worth Dingos:team#27> trade 24-year-old  minor league second baseman <Jonathan Guzman:player#22005> and 21-year-old  minor league center fielder <Brian Griego:player#23723> to the <Phoenix Cowboys:team#20> for 26-year-old  minor league third base",-1,27,22005,0,'',23723,0,'',0,0,'',0,0,'',0,0,'',0,20,15960,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-15","The <Miami Badlanders:team#16> trade 30-year-old reliever <Pat Lamb:player#10019> and 23-year-old  minor league closer <Jose Curiel:player#19671> to the <Tucson Ocelots:team#14> for 28-year-old second baseman <Jay Ostrom:player#12687>.",3739,16,10019,0,'',19671,0,'',0,0,'',0,0,'',0,0,'',0,14,12687,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-15","The <San Jose Cannoneers:team#17> trade 36-year-old starting pitcher <Nick Williams:player#452>, 23-year-old  minor league left fielder <Mike Carter:player#21525>, 20-year-old  minor league starting pitcher <Jordan Boler:player#23580> and $3,100,000 in ca",3740,17,452,0,'',21525,0,'',23580,0,'',0,0,'',0,0,'',3100000,24,14525,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-15","The <Milwaukee Sundevils:team#18> trade 30-year-old starting pitcher <Brian Pope:player#11787> and 21-year-old  minor league starting pitcher <Adam Haglund:player#22590> to the <Memphis Black Knights:team#4> for 21-year-old  minor league third baseman <Al",3741,18,11787,0,'',22590,0,'',0,0,'',0,0,'',0,0,'',0,4,23211,0,'',19381,0,'',19631,0,'',0,0,'',0,0,'',0
"2033-7-15","The <Sacramento Predators:team#29> trade 31-year-old reliever <Joey Madison:player#13083> and 23-year-old  minor league starting pitcher <Alex Staley:player#19398> to the <Omaha Rangers:team#10> for 19-year-old  minor league left fielder <Francisco Mantil",3742,29,13083,0,'',19398,0,'',0,0,'',0,0,'',0,0,'',0,10,27034,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-18","The <Albuquerque Underdogs:team#11> trade 37-year-old shortstop <Jamal Dawson:player#9526> to the <Grand Rapids Prairie Thunder:team#30> for 33-year-old second baseman <Hiroki Nakasone:player#15068> and 23-year-old  minor league closer <David Lindemann:pl",3786,11,9526,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,15068,0,'',19645,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-21","The <Sacramento Predators:team#29> trade 31-year-old reliever <Manny Moreno:player#6207> and 20-year-old  minor league closer <Josh Chugg:player#23453> to the <Phoenix Cowboys:team#20> for 34-year-old left fielder <Mike Christensen:player#5840>.",3801,29,6207,0,'',23453,0,'',0,0,'',0,0,'',0,0,'',0,20,5840,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-25","The <Milwaukee Sundevils:team#18> trade 28-year-old catcher <Pablo Cortez:player#14916> and $60,000 in cash to the <Seattle Crusaders:team#23> for 24-year-old  minor league starting pitcher <Marco Munoz:player#19735> and 23-year-old  minor league third ba",3851,18,14916,0,'',0,0,'',0,0,'',0,0,'',0,0,'',60000,23,19735,0,'',19945,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-25","The <Mesa Sluggers:team#25> trade 29-year-old starting pitcher <Juan Solano:player#16547> and 21-year-old  minor league starting pitcher <Ricky Rodriquez:player#8170> to the <San Francisco Revolution:team#5> for 24-year-old  minor league reliever <Brian T",3853,25,16547,0,'',8170,0,'',0,0,'',0,0,'',0,0,'',0,5,18598,0,'',26175,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-27","The <Fresno Bees:team#6> trade 27-year-old right fielder <George Caswell:player#15152> to the <Columbus Americans:team#21> for 28-year-old starting pitcher <Bill Gordon:player#12757>.",3864,6,15152,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,21,12757,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-27","The <Las Vegas Privateers:team#1> trade 34-year-old reliever <Ernie Campbell:player#9401> to the <San Diego Yaks:team#8> for 24-year-old  minor league reliever <Josh Monk:player#18601> and 24-year-old  minor league catcher <Jesse Fannin:player#18408>.",3866,1,9401,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,8,18601,0,'',18408,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-27","The <Philadelphia Sabres:team#13> trade 36-year-old starting pitcher <Will Anthony:player#9272> and 21-year-old  minor league second baseman <Ruben Rivera:player#24209> to the <Milwaukee Sundevils:team#18> for 23-year-old  minor league center fielder <Art",3867,13,9272,0,'',24209,0,'',0,0,'',0,0,'',0,0,'',0,18,21974,0,'',0,0,'',19784,0,'',0,0,'',0,0,'',0
"2033-7-28","The <Mesa Sluggers:team#25> trade 25-year-old starting pitcher <Dave Wade:player#16810> and 19-year-old  minor league catcher <Chris Schneider:player#5025> to the <Charlotte Mercenaries:team#19> for 22-year-old  minor league starting pitcher <Travis Bean:",3873,25,16810,0,'',5025,0,'',0,0,'',0,0,'',0,0,'',0,19,21129,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2033-7-28","The <Cleveland White Knights:team#15> trade 34-year-old starting pitcher <Diego Martinez:player#2032> and 21-year-old  minor league reliever <Adam Washburn:player#22422> to the <San Jose Cannoneers:team#17> for 31-year-old third baseman <Travis Hayes:play",3875,15,2032,0,'',22422,0,'',0,0,'',0,0,'',0,0,'',0,17,6787,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
