player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
9123,0,0,1,11,52,125,17,6,39,1,1,44,28,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
9124,0,0,3,0,20,141,9,2,53,1,1,16,16,0,161,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
9125,0,0,1,12,27,88,6,24,38,8,1,42,11,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
9126,0,0,3,0,39,74,35,32,37,6,1,18,63,0,0,0,123,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
9127,0,0,1,11,15,115,60,60,17,6,3,52,28,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
9128,0,0,3,0,29,105,9,37,50,3,2,16,59,0,192,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9129,0,0,1,12,17,126,43,26,66,1,1,52,42,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
9130,0,0,3,0,17,78,60,2,80,11,1,40,55,0,179,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
9131,0,0,1,12,27,112,18,1,15,7,1,8,33,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
9132,0,0,1,12,40,185,37,32,40,11,1,33,46,0,200,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
9133,0,0,2,0,1,11,6,1,19,69,124,80,18,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
9134,0,0,2,0,10,31,1,1,41,104,105,16,24,0,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
9135,0,0,3,0,51,34,30,2,29,10,1,79,4,0,0,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
9136,0,0,4,0,101,78,112,58,42,4,1,95,94,0,0,0,0,195,0,60,86,0,0,0,0,0,88,0,16,20,0,0
9137,0,0,5,0,120,181,81,11,171,14,1,126,103,0,0,0,0,0,200,0,0,0,0,0,0,0,0,144,0,0,0,0
9138,0,0,5,0,116,198,146,9,161,3,1,147,113,0,0,0,0,0,200,125,0,0,0,0,0,0,0,168,65,0,0,0
9139,0,0,3,0,44,96,46,32,103,7,1,70,118,0,0,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
9140,0,0,7,0,37,28,62,95,118,11,1,47,147,0,0,0,0,0,0,0,200,161,194,0,0,0,0,0,0,116,23,96
9141,0,0,9,0,12,41,6,59,87,2,1,15,99,0,0,0,139,0,0,0,200,113,153,0,0,18,0,0,0,58,0,31
9142,0,0,3,0,59,196,60,47,181,20,1,74,98,0,0,0,200,0,17,0,0,0,0,0,0,130,0,9,0,0,0,0
9143,0,0,5,0,64,157,54,20,135,9,1,150,122,0,0,0,0,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0
9144,0,0,7,0,9,84,18,97,138,10,1,24,129,0,0,0,0,0,0,0,200,0,133,0,0,0,0,0,0,120,0,71
9145,0,0,2,0,14,13,26,17,13,50,82,49,98,0,0,200,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
9146,0,0,1,11,27,62,40,18,30,8,1,23,23,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
9147,0,0,1,11,31,104,13,13,98,8,1,60,14,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
9148,0,0,1,12,26,91,19,44,16,10,1,31,19,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
9149,0,0,1,13,11,73,22,10,34,9,2,37,20,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
9150,0,0,1,12,20,118,47,1,50,9,1,16,19,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
9151,0,0,1,12,24,105,7,12,30,1,1,23,15,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
9152,0,0,1,11,5,130,6,29,46,1,1,46,21,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9153,0,0,1,12,49,97,6,82,98,6,5,46,44,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
9154,0,0,1,11,7,169,6,42,107,1,1,90,16,0,200,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
9155,0,0,1,12,36,114,41,18,168,9,4,42,50,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
9156,0,0,3,0,34,97,15,5,30,3,1,36,37,0,155,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
9157,35,101,1,13,8,70,18,1,12,1,1,44,24,0,200,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
9158,0,0,2,0,49,19,15,45,16,132,117,51,63,0,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0
9159,0,0,2,0,94,82,23,81,66,125,130,42,52,0,0,162,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
9160,0,0,3,0,93,57,63,40,14,9,1,91,49,0,0,0,196,8,0,0,0,0,0,0,0,156,3,0,0,0,0,0
9161,0,0,4,0,106,65,120,1,19,1,1,176,68,0,0,0,200,198,0,125,0,0,0,0,0,179,123,0,52,0,0,0
9162,0,0,5,0,48,102,64,1,103,9,1,71,88,0,0,0,0,68,200,0,0,0,0,0,0,0,7,34,0,0,0,0
9163,0,0,4,0,131,106,112,59,79,2,1,122,63,0,0,0,0,200,144,195,0,0,0,0,0,0,127,73,91,0,0,0
9164,0,0,7,0,28,123,31,57,157,4,1,30,133,0,0,0,0,0,0,0,117,0,159,0,0,0,0,0,0,46,0,60
9165,0,0,7,0,84,74,76,95,125,9,1,62,110,0,0,0,0,0,159,178,191,180,132,0,0,0,0,0,12,106,22,63
9166,0,0,3,0,53,50,9,41,68,7,1,63,148,0,0,0,200,0,0,0,121,0,116,0,0,89,0,0,0,24,0,12
9167,0,0,4,0,13,23,98,23,14,10,1,85,72,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9168,0,0,3,0,34,20,13,14,18,3,1,48,10,0,84,0,97,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0
9169,0,0,7,0,25,92,6,75,146,1,1,35,111,0,0,0,130,0,0,0,194,0,187,0,0,40,0,0,0,90,0,80
9170,0,0,4,0,142,144,117,9,117,21,1,164,78,0,0,0,0,200,55,198,0,0,0,0,0,0,155,40,120,0,0,0
9171,0,0,1,12,24,86,57,19,19,6,1,47,32,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
9172,0,0,1,12,49,80,32,46,36,6,1,26,30,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
9173,0,0,1,11,49,96,82,47,60,3,1,78,13,0,190,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
9174,0,0,1,11,3,78,6,1,25,6,1,36,21,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9175,0,0,3,0,16,117,19,45,34,3,1,44,41,0,177,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
9176,0,0,1,13,19,115,39,4,6,3,1,8,27,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
9177,0,0,1,12,23,117,6,17,33,9,1,62,16,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
9178,0,0,1,12,22,168,4,36,34,2,1,10,21,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
9179,0,0,3,0,29,100,28,25,61,2,1,14,47,0,173,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
9180,0,0,1,12,17,73,47,22,96,2,1,42,15,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
9181,0,0,3,0,39,96,12,11,56,6,1,42,19,0,163,0,200,0,0,0,0,0,0,79,0,71,0,0,0,0,0,0
9182,0,0,1,12,6,67,8,6,27,7,1,36,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9183,0,0,2,0,5,60,7,1,49,99,100,50,50,0,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0
9184,0,0,2,0,1,6,10,1,14,60,98,21,15,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
9185,0,0,3,0,41,43,17,8,11,3,1,77,54,0,0,0,200,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
9186,0,0,4,0,107,73,113,27,34,11,1,113,69,0,0,0,0,142,0,156,0,0,0,0,0,0,72,0,50,0,0,0
9187,0,0,3,0,94,168,83,77,136,20,5,98,109,0,0,0,199,0,10,0,0,0,0,0,0,148,0,6,0,0,0,0
9188,0,0,6,0,120,143,148,35,83,7,1,130,65,0,0,0,178,200,184,199,8,0,0,0,0,154,136,117,98,1,0,0
9189,0,0,7,0,22,86,6,49,170,7,1,50,115,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,69,0,70
9190,0,0,7,0,18,80,7,123,143,1,1,19,110,0,0,0,0,0,0,0,200,185,0,0,0,0,0,0,0,149,68,0
9191,0,0,9,0,8,19,9,96,85,6,2,19,141,0,0,0,0,0,0,0,0,199,190,0,0,0,0,0,0,0,27,80
9192,0,0,4,0,120,58,128,40,12,1,1,185,137,0,0,0,0,200,0,0,0,0,0,0,0,0,141,0,0,0,0,0
9193,0,0,5,0,121,206,167,99,162,1,1,97,84,0,0,0,126,0,200,0,172,0,0,0,0,110,0,164,0,104,0,0
9194,0,0,9,0,29,69,6,50,126,10,1,59,150,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,65,0,57
9195,0,0,8,0,74,56,64,133,128,6,1,62,121,0,0,0,0,25,0,0,200,200,200,0,0,0,5,0,0,159,91,137
9196,0,0,1,11,12,63,23,35,10,10,1,64,12,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
9197,0,0,3,0,3,86,25,10,114,2,1,14,72,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,0,0,1,11,4,77,1,27,12,1,1,13,3,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9199,0,0,4,0,142,72,127,44,47,4,4,99,82,0,0,0,0,163,0,18,0,0,0,0,0,0,108,0,9,0,0,0
9200,0,0,1,11,1,89,6,120,48,9,1,37,58,0,153,0,0,0,0,0,103,63,0,0,0,0,0,0,0,59,17,0
9201,276,107,1,11,9,110,13,62,72,7,1,1,57,0,200,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
9202,0,0,1,12,57,94,41,75,14,1,1,52,98,0,200,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0
9203,0,0,1,12,20,39,6,1,63,7,1,46,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
9204,0,0,1,12,12,54,1,22,48,1,5,11,44,0,200,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
9205,0,0,1,12,1,82,9,1,42,8,1,43,29,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9206,0,0,1,12,1,153,38,1,19,3,1,44,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9207,0,0,1,12,27,84,46,135,99,4,1,31,55,0,200,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
9208,0,0,2,0,35,50,22,20,54,94,78,30,37,0,0,137,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
9209,0,0,2,0,12,34,73,32,28,90,159,17,46,0,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0
9210,0,0,3,0,1,33,13,1,32,8,1,55,63,0,0,0,200,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
9211,0,0,4,0,103,42,124,87,19,10,1,185,96,0,0,0,0,200,0,0,0,0,0,0,0,0,124,0,0,0,0,0
9212,0,0,5,0,57,152,36,96,123,8,1,136,97,0,0,0,0,0,200,0,0,124,0,0,0,0,0,88,0,0,15,0
9213,0,0,4,0,106,95,121,2,60,6,1,151,50,0,0,0,0,199,0,197,0,0,0,0,0,0,117,0,77,0,0,0
9214,0,0,7,0,10,67,6,40,139,9,1,32,156,0,0,0,0,0,0,0,200,0,187,0,0,0,0,0,0,57,0,50
9215,0,0,6,0,92,86,165,31,133,3,1,156,110,0,0,0,0,0,124,200,181,0,0,0,0,0,0,52,79,34,0,0
9216,0,0,9,0,8,97,6,80,175,8,1,16,154,0,0,0,0,0,0,0,14,143,200,0,0,0,0,0,0,8,0,110
9217,0,0,6,0,102,121,185,36,53,3,1,126,57,0,0,0,0,200,166,199,0,0,0,0,0,0,131,89,89,0,0,0
9218,0,0,4,0,106,133,158,6,112,6,1,108,107,0,0,0,0,191,163,178,0,0,0,0,0,0,114,88,72,0,0,0
9219,0,0,8,0,113,80,82,149,127,10,1,89,126,0,0,0,0,0,9,9,0,200,188,0,0,0,0,3,2,0,119,145
9220,0,0,3,0,82,29,23,53,9,17,114,81,69,0,0,0,199,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0
9221,0,0,1,11,16,44,20,26,33,9,4,38,11,0,171,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
9222,0,0,1,11,19,135,17,30,10,8,1,16,15,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
9223,0,0,1,12,13,136,12,74,38,10,1,66,19,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
9224,0,0,3,0,28,69,27,35,97,4,1,38,18,0,154,0,73,0,0,0,0,0,0,56,0,16,0,0,0,0,0,0
9225,0,0,1,12,31,125,8,17,17,3,1,13,40,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
9226,0,0,1,12,18,84,52,1,32,1,1,39,57,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9227,0,0,1,12,5,99,15,1,10,1,1,35,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9228,0,0,1,12,17,143,7,12,24,7,1,28,15,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9229,0,0,1,11,27,114,31,54,12,2,1,8,40,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
9230,0,0,1,12,1,139,13,11,33,8,1,35,17,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9231,0,0,1,12,39,104,6,92,16,6,2,38,10,0,200,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
9232,0,0,3,0,1,123,13,1,14,8,1,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9233,0,0,3,0,6,45,13,1,20,70,88,40,15,0,0,200,99,0,0,0,0,0,0,0,61,16,0,0,0,0,0,0
9234,0,0,2,0,8,115,12,1,125,166,105,48,19,0,0,200,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0
9235,0,0,3,0,33,54,9,1,72,3,2,74,18,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
9236,0,0,4,0,65,42,140,7,11,2,1,136,102,0,0,0,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0
9237,0,0,5,0,49,134,38,25,112,25,1,64,91,0,0,0,0,0,195,0,0,4,0,0,0,0,0,50,0,0,0,0
9238,0,0,6,0,110,149,194,28,112,10,1,160,68,0,0,0,0,184,20,199,0,0,0,0,0,0,142,14,112,0,0,0
9239,0,0,7,0,1,54,21,29,86,4,1,44,67,0,0,0,0,0,0,0,77,0,42,0,0,0,0,0,0,2,0,0
9240,0,0,8,0,149,73,6,166,138,6,5,111,157,0,0,0,0,0,0,0,200,200,93,0,0,0,0,0,0,205,154,84
9241,0,0,9,0,1,75,8,25,130,2,1,33,153,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,1
9242,0,0,3,0,55,51,14,1,37,2,1,58,16,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
9243,0,0,5,0,136,157,169,92,128,8,1,116,116,0,0,0,176,0,200,160,0,27,0,0,0,155,0,144,95,0,3,0
9244,0,0,9,0,49,76,6,109,124,3,1,33,78,0,0,0,153,0,0,0,157,0,200,0,0,68,0,0,0,96,0,105
9245,0,0,9,0,52,105,61,90,186,2,1,53,132,0,0,0,0,0,0,0,200,23,200,0,0,0,0,0,0,123,3,121
9246,0,0,1,11,28,104,6,11,25,9,1,31,25,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
9247,0,0,1,11,13,95,47,58,17,2,1,42,43,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
9248,0,0,1,11,26,42,12,16,103,10,1,13,50,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
9249,0,0,1,11,1,132,20,1,29,9,1,28,32,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9250,0,0,3,0,1,61,14,50,46,8,1,42,34,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9251,0,0,1,12,9,114,6,7,50,2,1,20,16,0,200,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
9252,0,0,1,12,19,123,4,1,14,3,1,46,10,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
9253,0,0,4,0,109,133,199,1,131,4,1,192,102,0,0,0,0,150,41,111,0,0,0,0,0,0,123,29,67,0,0,0
9254,0,0,3,0,44,115,32,40,33,3,1,50,27,0,168,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
9255,0,0,1,12,11,99,27,42,69,2,1,46,16,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
9256,0,0,1,12,24,116,11,21,74,10,1,48,38,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
9257,0,0,1,11,61,75,78,106,7,2,1,18,3,0,200,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
9258,0,0,2,0,1,35,85,1,40,84,57,43,77,0,0,195,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
9259,0,0,2,0,17,55,16,1,70,135,106,31,43,0,0,182,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0
9260,0,0,3,0,19,39,11,5,38,11,1,38,56,0,0,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
9261,0,0,4,0,78,61,101,1,16,2,1,73,100,0,0,0,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0
9262,0,0,5,0,86,164,112,19,134,4,1,103,125,0,0,0,0,0,200,0,0,0,0,0,0,0,0,112,0,0,0,0
9263,0,0,4,0,116,139,168,75,129,10,1,120,101,0,0,0,0,200,51,200,89,0,126,0,0,0,136,31,98,39,0,48
9264,0,0,7,0,17,112,10,52,158,2,1,29,94,0,0,0,154,0,0,0,195,0,158,0,0,30,0,0,0,64,0,51
9265,0,0,8,0,62,100,83,79,144,1,1,71,108,0,0,0,0,165,0,128,196,186,111,0,0,0,33,0,0,95,0,49
9266,0,0,7,0,1,9,1,21,36,2,1,13,84,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0
9267,0,0,3,0,58,32,37,72,45,4,1,72,21,0,0,0,200,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0
9268,0,0,4,0,57,79,143,1,18,3,1,109,70,0,0,0,0,175,0,160,0,0,0,0,0,0,60,0,0,0,0,0
9269,0,0,9,0,60,83,6,135,175,10,1,64,100,0,0,0,0,0,0,0,15,175,198,0,0,0,0,0,0,13,83,156
9270,0,0,2,0,47,22,16,50,15,88,129,38,42,0,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
9271,0,0,1,12,35,61,15,26,11,9,1,13,40,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9272,0,0,1,11,1,108,6,1,28,10,1,25,1,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9273,0,0,1,11,37,60,14,56,26,1,1,41,80,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
9274,0,0,1,11,1,56,9,1,12,1,1,14,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9275,0,0,1,12,11,146,27,3,11,1,1,10,65,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
9276,0,0,1,12,1,81,7,39,34,3,1,57,54,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9277,0,0,1,12,31,86,6,32,29,6,1,32,63,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
9278,9,100,1,12,1,79,35,1,15,6,1,31,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9279,0,0,1,13,1,88,40,3,41,8,1,33,53,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9280,0,0,1,12,20,90,43,64,45,9,2,29,41,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
9281,0,0,1,12,16,86,6,1,30,1,1,18,11,0,200,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
9282,0,0,7,0,37,117,16,76,31,7,3,37,96,0,177,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
9283,0,0,2,0,19,60,71,19,56,94,120,48,61,0,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
9284,0,0,2,0,1,55,11,1,48,114,129,43,46,0,0,200,17,0,0,0,0,0,0,0,127,2,0,0,0,0,0,0
9285,0,0,3,0,16,20,33,11,35,1,1,80,19,0,0,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0
9286,0,0,4,0,104,51,114,23,11,6,1,118,54,0,0,0,200,200,0,0,0,0,0,0,0,175,100,0,0,0,0,0
9287,0,0,5,0,54,132,67,4,103,4,1,77,77,0,0,0,0,9,200,0,0,0,0,0,0,0,1,60,0,0,0,0
9288,0,0,5,0,134,170,159,65,174,10,4,157,178,0,0,0,0,167,160,147,0,0,0,0,0,0,136,130,93,0,0,0
9289,0,0,7,0,1,66,1,62,121,3,1,14,112,0,0,0,0,0,0,0,190,0,200,0,0,0,0,0,0,68,0,61
9290,0,0,7,0,40,41,117,79,115,4,1,112,149,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,96,0,0
9291,0,0,7,0,11,54,6,96,107,6,1,24,102,0,0,0,0,0,0,0,200,165,197,0,0,0,0,0,0,107,19,86
9292,0,0,4,0,54,14,119,20,1,7,1,49,71,0,0,0,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0
9293,0,0,6,0,57,142,200,53,132,8,1,148,134,0,0,0,56,200,0,200,13,0,0,0,0,36,106,0,1,4,0,0
9294,0,0,8,0,15,38,15,132,135,3,1,17,124,0,0,0,0,0,0,0,173,200,187,0,0,0,0,0,0,138,90,131
9295,0,0,6,0,70,175,181,1,146,9,1,91,86,0,0,0,0,191,151,200,0,0,0,0,0,0,89,88,1,0,0,0
9296,0,0,1,11,20,89,11,12,49,10,1,18,38,0,200,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
9297,0,0,1,11,62,119,6,34,49,6,6,35,18,0,200,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0
9298,0,0,1,12,1,105,10,22,56,4,1,27,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9299,0,0,1,11,1,93,19,1,26,1,1,31,85,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9300,0,0,1,11,4,87,6,33,30,1,1,30,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9301,0,0,1,12,3,134,8,1,26,1,1,16,33,0,200,0,24,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
9302,0,0,1,12,20,154,15,14,36,10,1,7,66,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
9303,0,0,1,11,38,91,22,60,2,11,1,27,50,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
9304,0,0,1,13,19,53,12,31,46,2,1,72,11,0,200,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
9305,0,0,1,11,16,95,6,37,35,6,1,22,25,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
9306,0,0,1,12,21,158,34,7,11,4,1,35,10,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
9307,55,101,1,11,1,118,10,1,18,6,1,19,17,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9308,0,0,2,0,1,14,5,1,14,74,127,32,73,0,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0
9309,0,0,2,0,48,28,16,1,25,81,133,89,14,0,0,88,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
9310,0,0,3,0,1,28,3,19,28,10,1,92,16,0,0,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
9311,0,0,4,0,75,76,179,17,17,9,1,106,67,0,0,0,0,200,0,200,0,0,0,0,0,0,96,0,1,0,0,0
9312,0,0,5,0,84,168,88,65,139,11,2,122,112,0,0,0,0,200,200,6,0,0,68,0,0,0,82,116,1,0,0,24
9313,22,100,6,0,128,128,149,31,112,9,1,140,42,0,0,0,4,152,0,200,0,0,0,0,0,4,110,0,109,0,0,0
9314,0,0,7,0,18,65,18,93,125,7,1,13,76,0,0,0,0,0,0,0,200,47,129,0,0,0,0,0,0,104,4,57
9315,0,0,8,0,7,17,42,22,82,11,1,42,72,0,0,0,0,0,0,0,200,148,0,0,0,0,0,0,0,1,0,0
9316,0,0,9,0,1,122,1,102,181,10,1,7,93,0,0,0,0,0,0,0,56,100,200,0,0,0,0,0,0,36,19,125
9317,0,0,5,0,116,156,145,1,132,7,1,106,95,0,0,0,0,191,200,173,0,0,0,0,0,0,118,127,76,0,0,0
9318,0,0,4,0,124,67,126,40,15,3,1,157,88,0,0,0,157,200,0,0,0,0,0,0,0,131,135,0,0,0,0,0
9319,0,0,7,0,76,19,6,124,79,4,1,52,86,0,0,0,0,0,0,0,186,182,0,0,0,0,0,0,0,122,61,0
9320,0,0,3,0,139,73,50,98,47,2,1,69,55,0,0,0,200,0,85,0,0,0,0,0,0,174,0,4,0,0,0,0
9321,0,0,1,12,47,129,71,55,77,4,7,76,124,0,200,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0
9322,0,0,1,11,15,129,6,17,37,8,1,42,29,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
9323,0,0,1,11,1,101,8,3,30,8,1,33,4,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9324,0,0,1,12,1,69,15,1,66,1,1,18,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9325,0,0,1,11,24,103,6,40,32,4,1,106,48,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
9326,0,0,3,0,16,113,42,26,28,4,5,30,41,0,166,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
